id,uwi,long,lat,lease,operator,fake_number
42000000005087,42000000005087,-101.2804906,30.9772766,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,85
42000000005088,42000000005088,-101.2789822,30.9757698,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,59
42000000005089,42000000005089,-101.4362052,31.0116897,UNIVERSITY 50-12 WEST,DEVON ENERGY PRODUCTION COMPANY L P,85
42000000005090,42000000005090,-101.3970667,30.9962472,UNIVERSITY 50-15 WEST,DEVON ENERGY PRODUCTION COMPANY L P,27
42000000005091,42000000005091,-101.3969389,30.9962444,UNIVERSITY 50-15 EAST,FDL OPERATING LLC,31
42000000005092,42000000005092,-101.2773,30.9758,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,77
42000000005093,42000000005093,-101.2772,30.9758,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,48
42000000005094,42000000005094,-101.2504349,30.8897499,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,21
42000000005095,42000000005095,-101.2503712,30.8897504,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,25
42000000005096,42000000005096,-101.2482,30.8897,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,78
42000000005097,42000000005097,-101.2481,30.8897,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,41
42000000005098,42000000005098,-101.019751,30.909142,UNIVERSITY UNIT,ENERVEST OPERATING LLC,22
42000000005099,42000000005099,-101.8083694,31.0163556,HARRIS RANCH BB2-8,FDL OPERATING LLC,82
42000000005100,42000000005100,-101.226623,31.0149276,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,12
42000000005101,42000000005101,-101.2265591,31.0149281,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,83
42000000005102,42000000005102,-101.2194252,31.0149628,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,44
42000000005103,42000000005103,-101.2193611,31.0149639,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,14
42000000005104,42000000005104,-101.2192972,31.0149636,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,32
42000000005105,42000000005105,-101.2124673,31.0149963,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,35
42000000005106,42000000005106,-101.2124028,31.0149972,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,67
42000000005107,42000000005107,-101.2123386,31.0149978,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,74
42000000005108,42000000005108,-101.2047389,31.0150333,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,99
42000000005109,42000000005109,-101.2046731,31.0150334,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,99
42000000005110,42000000005110,-101.1990113,31.0150601,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,25
42000000005111,42000000005111,-101.1989479,31.0150605,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,26
42000000005112,42000000005112,-101.3915382,30.9962016,UNIVERSITY 50-15,FDL OPERATING LLC,60
42000000005113,42000000005113,-101.3914105,30.9962004,UNIVERSITY 50-15,FDL OPERATING LLC,75
42000000005114,42000000005114,-101.3732278,31.0399369,UNIVERSITY 47-11,FDL OPERATING LLC,35
42000000005115,42000000005115,-101.3503665,30.9969237,UNIVERSITY 47-23,FDL OPERATING LLC,98
42000000005116,42000000005116,-101.3758004,31.039971,UNIVERSITY 47-11,FDL OPERATING LLC,74
42000000005117,42000000005117,-101.37593,31.0399722,UNIVERSITY 47-11,DEVON ENERGY PRODUCTION COMPANY L P,82
42000000005118,42000000005118,-101.3502386,30.9969357,UNIVERSITY 47-23,FDL OPERATING LLC,13
42000000005119,42000000005119,-101.3469417,30.9973722,UNIVERSITY 47-23,FDL OPERATING LLC,86
42000000005120,42000000005120,-101.4120583,30.9965222,UNIVERSITY 50-14,FDL OPERATING LLC,54
42000000005121,42000000005121,-101.4084361,30.9964556,UNIVERSITY 50-14,FDL OPERATING LLC,80
42000000005122,42000000005122,-101.4083111,30.9964556,UNIVERSITY 50-14,FDL OPERATING LLC,26
42000000005123,42000000005123,-101.2266169,30.9347486,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,13
42000000005124,42000000005124,-101.4243833,31.0641278,UNIVERSITY 50-1 EAST,DEVON ENERGY PRODUCTION COMPANY L P,92
42000000005125,42000000005125,-101.2287,30.9339,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,34
42000000005126,42000000005126,-101.2265531,30.9347491,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,73
42000000005127,42000000005127,-101.2244,30.9324,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,16
42000000005128,42000000005128,-101.2245,30.9324,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,52
42000000005129,42000000005129,-101.4306611,31.0115472,UNIVERSITY 50-12 WEST,DEVON ENERGY PRODUCTION COMPANY L P,91
42000000005130,42000000005130,-101.4305348,31.0115462,UNIVERSITY 50-12 EAST,FDL OPERATING LLC,39
42000000005131,42000000005131,-101.4250889,31.0115,UNIVERSITY 50-12 EAST,FDL OPERATING LLC,23
42000000005132,42000000005132,-101.4249639,31.0114972,UNIVERSITY 50-12 EAST,FDL OPERATING LLC,32
42000000005133,42000000005133,-101.3026265,31.0733506,UNIVERSITY 47-5,FDL OPERATING LLC,41
42000000005134,42000000005134,-101.2533,30.9784,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,98
42000000005135,42000000005135,-101.2532,30.9784,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,59
42000000005136,42000000005136,-101.2510436,30.9783747,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,31
42000000005137,42000000005137,-101.2509797,30.9783752,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,95
42000000005138,42000000005138,-101.6321221,30.9499768,SHANNON ESTATE Q-13,DEVON ENERGY PRODUCTION COMPANY L P,12
42000000005139,42000000005139,-101.6641722,30.887575,SHANNON ESTATE 1-24,DEVON ENERGY PRODUCTION COMPANY L P,77
42000000005140,42000000005140,-101.2487,30.9784,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,71
42000000005141,42000000005141,-101.6640472,30.8875778,SHANNON ESTATE 1-24,DEVON ENERGY PRODUCTION COMPANY L P,11
42000000005142,42000000005142,-101.2488,30.9784,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,29
42000000005143,42000000005143,-101.0741889,30.5261194,PERNER,FOUNDATION ENERGY MANAGEMENT LLC,2
42000000005144,42000000005144,-101.2697,30.9776,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,82
42000000005145,42000000005145,-101.2696,30.9776,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,96
42000000005146,42000000005146,-101.268,30.9778,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,64
42000000005147,42000000005147,-101.2978112,31.0360583,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,36
42000000005148,42000000005148,-101.2977473,31.0360583,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,51
42000000005149,42000000005149,-101.2933278,31.0365861,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,92
42000000005150,42000000005150,-101.2932639,31.0365861,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,17
42000000005151,42000000005151,-101.2897584,31.0360222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,42
42000000005152,42000000005152,-101.2896973,31.0360222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,2
42000000005153,42000000005153,-101.2669,30.9779,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,5
42000000005154,42000000005154,-101.2679,30.9778,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,69
42000000005155,42000000005155,-101.2668,30.9779,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,78
42000000005156,42000000005156,-101.2354,30.9338,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,29
42000000005157,42000000005157,-101.2353,30.9338,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,95
42000000005158,42000000005158,-101.2331185,30.9338236,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,73
42000000005159,42000000005159,-101.2330547,30.933824,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,20
42000000005160,42000000005160,-101.2370463,30.9346348,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,83
42000000005161,42000000005161,-101.2369825,30.9346352,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,95
42000000005162,42000000005162,-101.3424095,31.0725402,UNIVERSITY 47-3,FDL OPERATING LLC,48
42000000005163,42000000005163,-101.3422778,31.07255,UNIVERSITY 47-3,DEVON ENERGY PRODUCTION COMPANY L P,73
42000000005164,42000000005164,-101.3366763,31.0731493,UNIVERSITY 47-3,FDL OPERATING LLC,40
42000000005165,42000000005165,-101.33655,31.0731583,UNIVERSITY 47-4W,FDL OPERATING LLC,48
42000000005166,42000000005166,-101.3303,31.0731944,UNIVERSITY 47-4W,FDL OPERATING LLC,56
42000000005167,42000000005167,-101.3301722,31.0731972,UNIVERSITY 47-4W,FDL OPERATING LLC,21
42000000005168,42000000005168,-101.245978,30.8924543,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,68
42000000005169,42000000005169,-101.2979361,31.0360583,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,91
42000000005170,42000000005170,-101.2458823,30.892455,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,12
42000000005171,42000000005171,-101.5448194,30.7159056,UNIVERSITY 30-9,FDL OPERATING LLC,82
42000000005172,42000000005172,-101.2422,30.8902,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,59
42000000005173,42000000005173,-101.5446917,30.7159083,UNIVERSITY 30-9,FDL OPERATING LLC,2
42000000005174,42000000005174,-101.24,30.89,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,92
42000000005175,42000000005175,-101.2403972,30.8922833,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,13
42000000005176,42000000005176,-101.2898222,31.0360222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,30
42000000005177,42000000005177,-101.1555056,31.0215917,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,10
42000000005178,42000000005178,-101.1553778,31.0215917,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,31
42000000005179,42000000005179,-101.1486833,31.0217333,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,29
42000000005180,42000000005180,-101.1554417,31.0215917,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,36
42000000005181,42000000005181,-101.1487472,31.0217333,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,38
42000000005182,42000000005182,-101.1486194,31.0217306,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,90
42000000005183,42000000005183,-101.48101,31.0176439,PANGEA WEST,APPROACH OPERATING LIMITED LIABILITY CORP,6
42000000005184,42000000005184,-101.7659364,31.018931,HARRIS RANCH BB2-10,FDL OPERATING LLC,87
42000000005185,42000000005185,-101.4833,31.0166,PANGEA WEST,APPROACH OPERATING LIMITED LIABILITY CORP,83
42000000005186,42000000005186,-101.4832,31.0166,PANGEA WEST,APPROACH OPERATING LIMITED LIABILITY CORP,58
42000000005187,42000000005187,-101.7123563,31.0074638,HARRIS RANCH 3-15 (AW),FDL OPERATING LLC,7
42000000005188,42000000005188,-101.7122278,31.0074639,HARRIS RANCH 3-15 (AW) `A`,DEVON ENERGY PRODUCTION COMPANY L P,66
42000000005189,42000000005189,-101.6206378,30.9741789,GUNSLINGER 18,FORELAND OPERATING LLC,26
42000000005190,42000000005190,-101.6207014,30.9741781,GUNSLINGER 18,FORELAND OPERATING LLC,59
42000000005191,42000000005191,-101.2421,30.8902,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,93
42000000005192,42000000005192,-101.0564578,31.0613058,UNIVERSITY 38 OR,SEM OPERATING COMPANY LLC,29
42000000005193,42000000005193,-101.056362,31.0613062,UNIVERSITY 38 OR,SEM OPERATING COMPANY LLC,96
42000000005194,42000000005194,-101.1917639,31.0225694,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,61
42000000005195,42000000005195,-101.1916996,31.0225737,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,79
42000000005196,42000000005196,-101.1916362,31.022575,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,27
42000000005197,42000000005197,-101.1842862,31.022125,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,96
42000000005198,42000000005198,-101.1770694,31.0226222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,13
42000000005199,42000000005199,-101.1844139,31.0221194,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,56
42000000005200,42000000005200,-101.1770056,31.0226222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,18
42000000005201,42000000005201,-101.1769417,31.0226222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,66
42000000005202,42000000005202,-101.18435,31.0221222,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,49
42000000005203,42000000005203,-101.1696889,31.0225528,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,77
42000000005204,42000000005204,-101.1695611,31.0225528,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,7
42000000005205,42000000005205,-101.1623101,31.022587,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,100
42000000005206,42000000005206,-101.1623739,31.0225868,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,6
42000000005207,42000000005207,-101.169625,31.0225528,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,25
42000000005208,42000000005208,-101.1622462,31.0225869,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,85
42000000005209,42000000005209,-101.4284028,31.0641638,UNIVERSITY 50-1 EAST,FDL OPERATING LLC,7
42000000005210,42000000005210,-101.156149,31.022473,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,49
42000000005211,42000000005211,-101.156085,31.022473,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,42
42000000005212,42000000005212,-101.1494556,31.0226083,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,95
42000000005213,42000000005213,-101.1493917,31.0226083,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,27
42000000005214,42000000005214,-101.1493278,31.0226083,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,42
42000000005215,42000000005215,-101.2800836,30.9308972,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,95
42000000005216,42000000005216,-101.2776723,30.9309094,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,56
42000000005217,42000000005217,-101.2802,30.9309,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,42
42000000005218,42000000005218,-101.2778,30.9309,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,39
42000000005219,42000000005219,-101.2753504,30.9309182,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,56
42000000005220,42000000005220,-101.2752547,30.9309189,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,74
42000000005221,42000000005221,-101.3758942,30.81372,BEAN RANCH,HENRY RESOURCES LIMITED LIABILITY CORP,18
42000000005222,42000000005222,-101.1802,30.8912,BAKER 1 AW,APPROACH OPERATING LIMITED LIABILITY CORP,30
42000000005223,42000000005223,-101.0469,30.8876,ELLIOTT,APPROACH OPERATING LIMITED LIABILITY CORP,99
42000000005224,42000000005224,-101.156212,31.022472,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,59
42000000005225,42000000005225,-101.5086,31.0161,PANGEA WEST,APPROACH OPERATING LIMITED LIABILITY CORP,91
42000000005226,42000000005226,-101.5108531,31.0165256,PANGEA WEST,APPROACH OPERATING LIMITED LIABILITY CORP,56
42000000005227,42000000005227,-101.5131,31.0166,PANGEA WEST,APPROACH OPERATING LIMITED LIABILITY CORP,4
42000000005228,42000000005228,-101.307017,31.073437,UNIVERSITY 47-5,DEVON ENERGY PRODUCTION COMPANY L P,75
42000000005229,42000000005229,-101.247258,31.037285,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,6
42000000005230,42000000005230,-101.3071448,31.0734364,UNIVERSITY 47-5,FDL OPERATING LLC,33
42000000005231,42000000005231,-101.2390428,30.9758115,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,27
42000000005232,42000000005232,-101.2389,30.9758,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,74
42000000005233,42000000005233,-101.247322,31.037285,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,71
42000000005234,42000000005234,-101.2368061,30.9751644,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,9
42000000005235,42000000005235,-101.2367,30.9752,UNIVERSITY 45,APPROACH OPERATING LIMITED LIABILITY CORP,61
42000000005236,42000000005236,-101.234481,30.9759699,UNIVERSITY `45`,APPROACH OPERATING LIMITED LIABILITY CORP,65
42000000005237,42000000005237,-101.7942908,31.0152319,HARRIS RANCH BB2-8,FDL OPERATING LLC,22
42000000005238,42000000005238,-101.2389,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,41
42000000005239,42000000005239,-101.2385981,30.8917271,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,51
42000000005240,42000000005240,-101.2360842,30.8917375,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,98
42000000005241,42000000005241,-101.2358146,30.8917878,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,11
42000000005242,42000000005242,-101.2339,30.8918,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,97
42000000005243,42000000005243,-101.2338,30.8918,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,2
42000000005244,42000000005244,-101.6931389,30.9415389,SHANNON ESTATE 1-33,DEVON ENERGY PRODUCTION COMPANY L P,3
42000000005245,42000000005245,-101.4548472,30.9664306,SHANNON ESTATE NORTHEAST,AMISTAD ENERGY SERVICES LLC,10
42000000005246,42000000005246,-101.260323,31.033899,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,10
42000000005247,42000000005247,-101.831444,31.040064,BENNETT BB2-6 (AW),FDL OPERATING LLC,83
42000000005248,42000000005248,-101.260386,31.0339,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,60
42000000005249,42000000005249,-101.2728969,30.8903005,CHAMBERS,APPROACH OPERATING LIMITED LIABILITY CORP,58
42000000005250,42000000005250,-101.275,30.8903,CHAMBERS,APPROACH OPERATING LIMITED LIABILITY CORP,54
42000000005251,42000000005251,-101.2729108,30.8902867,CHAMBERS,APPROACH OPERATING LIMITED LIABILITY CORP,77
42000000005252,42000000005252,-101.3693244,31.0644077,UNIVERSITY 47-2W,LEGACY RESERVES OPERATING LP,86
42000000005253,42000000005253,-101.3696778,31.0616056,UNIVERSITY 47-2W,LEGACY RESERVES OPERATING LP,23
42000000005254,42000000005254,-101.1550089,30.9114283,UNIVERSITY `42`,APPROACH OPERATING LIMITED LIABILITY CORP,21
42000000005255,42000000005255,-101.1551,30.9114,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,12
42000000005256,42000000005256,-101.1846782,30.8912456,BAKER 2 AW,APPROACH OPERATING LIMITED LIABILITY CORP,99
42000000005257,42000000005257,-101.2086933,30.9406294,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,24
42000000005258,42000000005258,-101.2085972,30.9406306,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,83
42000000005259,42000000005259,-101.1419639,31.0367778,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,95
42000000005260,42000000005260,-101.1419,31.0367806,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,92
42000000005261,42000000005261,-101.1418361,31.0367806,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,15
42000000005262,42000000005262,-101.137398,31.037378,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,97
42000000005263,42000000005263,-101.1373333,31.0373778,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,60
42000000005264,42000000005264,-101.1372694,31.0373778,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,11
42000000005265,42000000005265,-101.2323,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,69
42000000005266,42000000005266,-101.2322,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,93
42000000005267,42000000005267,-101.185784,30.9346041,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,43
42000000005268,42000000005268,-101.1856883,30.9346047,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,79
42000000005269,42000000005269,-101.1330083,31.0368194,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,69
42000000005270,42000000005270,-101.1329444,31.0368194,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,95
42000000005271,42000000005271,-101.1328806,31.0368194,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,81
42000000005272,42000000005272,-101.1279083,31.0368417,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,44
42000000005273,42000000005273,-101.1278452,31.036841,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,67
42000000005274,42000000005274,-101.1277814,31.0368411,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,33
42000000005275,42000000005275,-101.4547444,30.9664306,SHANNON ESTATE NORTHEAST,AMISTAD ENERGY SERVICES LLC,64
42000000005276,42000000005276,-101.6135861,31.0600111,UNIVKEISHA,PT PETROLEUM LLC,42
42000000005277,42000000005277,-101.226,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,82
42000000005278,42000000005278,-101.2259,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,62
42000000005279,42000000005279,-101.1754361,31.0003889,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,94
42000000005280,42000000005280,-101.1110594,30.9708661,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,63
42000000005281,42000000005281,-101.2272,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,13
42000000005282,42000000005282,-101.2271,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,35
42000000005283,42000000005283,-101.1872,30.9347,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,93
42000000005284,42000000005284,-101.2194761,30.8917069,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,19
42000000005285,42000000005285,-101.2194,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,21
42000000005286,42000000005286,-101.1936448,30.9326272,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,100
42000000005287,42000000005287,-101.1937406,30.9326293,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,25
42000000005288,42000000005288,-101.62699,31.06111,UNIVKEISHA,PT PETROLEUM LLC,99
42000000005289,42000000005289,-101.6498028,31.0767444,UNIVERSITY GOLD,PT PETROLEUM LLC,50
42000000005290,42000000005290,-101.6499633,31.0767466,UNIVERSITY GOLD,PT PETROLEUM LLC,13
42000000005291,42000000005291,-101.701815,31.06154,UNIVDANA,PT PETROLEUM LLC,52
42000000005292,42000000005292,-101.4567,31.018,PANGEA WEST `AC` AW,APPROACH OPERATING LIMITED LIABILITY CORP,2
42000000005293,42000000005293,-101.3636,31.0616194,UNIVERSITY 47-2W,LEGACY RESERVES OPERATING LP,27
42000000005294,42000000005294,-101.7903058,31.0782331,UNIVNICHOLE,PT PETROLEUM LLC,81
42000000005295,42000000005295,-101.117949,31.036887,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,41
42000000005296,42000000005296,-101.11789,31.03689,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,99
42000000005297,42000000005297,-101.1178217,31.0368873,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,6
42000000005298,42000000005298,-101.3767346,30.8157561,BEAN RANCH,HENRY RESOURCES LIMITED LIABILITY CORP,87
42000000005299,42000000005299,-101.2206,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,60
42000000005300,42000000005300,-101.2205,30.8917,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,4
42000000005301,42000000005301,-101.5615611,30.9662028,SHANNON ESTATE BB,AMISTAD ENERGY SERVICES LLC,47
42000000005302,42000000005302,-101.1778,30.9327,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,47
42000000005303,42000000005303,-101.1776563,30.9326945,UNIVERSITY 42,APPROACH OPERATING LIMITED LIABILITY CORP,87
42000000005304,42000000005304,-101.156161,31.025092,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,90
42000000005305,42000000005305,-101.156097,31.025092,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,94
42000000005306,42000000005306,-101.1560329,31.025092,UNIVERSITY EAST,EP ENERGY E&P COMPANY LP,41
42000000005307,42000000005307,-101.117758,31.036888,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,79
42000000005308,42000000005308,-101.117694,31.036888,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,19
42000000005309,42000000005309,-101.11763,31.036888,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,77
42000000005310,42000000005310,-101.4941568,31.0173586,PANGEA WEST `D` AW,APPROACH OPERATING LIMITED LIABILITY CORP,84
42000000005311,42000000005311,-101.265,30.8898,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,12
42000000005312,42000000005312,-101.2649416,30.8897725,BAKER `B`,APPROACH OPERATING LIMITED LIABILITY CORP,53
42000000005313,42000000005313,-101.4581722,30.9432972,SHANNON ESTATE NORTHEAST,AMISTAD ENERGY SERVICES LLC,46
42000000005314,42000000005314,-101.5615611,30.9661194,SHANNON ESTATE BB,AMISTAD ENERGY SERVICES LLC,65
42000000005315,42000000005315,-101.7642428,31.071266,UNIVERSITY ORANGE,PT PETROLEUM LLC,77
42000000005316,42000000005316,-101.1341801,31.0141675,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,26
42000000005317,42000000005317,-101.1341162,31.0141677,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,35
42000000005318,42000000005318,-101.1340524,31.014168,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,24
42000000005319,42000000005319,-101.1339886,31.0141683,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,86
42000000005320,42000000005320,-101.5564056,30.9434722,SHANNON ESTATE BB,AMISTAD ENERGY SERVICES LLC,53
42000000005321,42000000005321,-101.5564389,30.94355,SHANNON ESTATE BB,AMISTAD ENERGY SERVICES LLC,31
42000000005322,42000000005322,-101.1088762,31.0361481,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,54
42000000005323,42000000005323,-101.108812,31.036148,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,56
42000000005324,42000000005324,-101.108748,31.036149,UNIVERSITY SALT DRAW,EP ENERGY E&P COMPANY LP,67
